Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,LQ,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,ErrorRadius,SemiMajor,SemiMinor,Orientation,
2315:237562,2022-12-28,9:23:29,-77.24480,169.46571,1,,,,,,,,,,,,775.0,6398.0,93.0,88.0,
2315:237563,2022-12-28,9:23:18,-77.28826,169.32053,2,,,,,,,,,,,,352.0,3366.0,36.0,88.0,
2315:237566,2022-12-28,9:21:33,-77.45269,169.23744,3,,,,,,,,,,,,193.0,1318.0,28.0,86.0,
2315:237566,2022-12-28,9:15:7,-77.44731,169.15580,2,,,,,,,,,,,,386.0,1621.0,91.0,99.0,
2315:237563,2022-12-28,9:12:0,-77.29381,169.32500,1,,,,,,,,,,,,1280.0,8017.0,204.0,81.0,
2315:237562,2022-12-28,9:0:49,-77.23614,169.50780,G,1.0,null,7,null,11.1,,,,,,,,,,,
2315:237566,2022-12-28,8:58:45,-77.45473,169.22841,G,2.9,null,5,null,15.2,,,,,,,,,,,
2315:237563,2022-12-28,8:36:18,-77.32153,169.31984,G,1.0,null,7,null,20.3,,,,,,,,,,,
2315:237564,2022-12-28,8:5:49,-77.36757,169.58620,G,1.4,null,5,null,0.5,,,,,,,,,,,
2315:237566,2022-12-28,7:58:45,-77.45433,169.22527,G,1.4,null,5,null,2.6,,,,,,,,,,,
2315:237562,2022-12-28,7:55:54,-77.22105,169.57565,G,1.7,null,5,null,2.3,,,,,,,,,,,
2315:237566,2022-12-28,7:41:17,-77.44764,169.27104,1,,,,,,,,,,,,584.0,2821.0,120.0,91.0,
2315:237563,2022-12-28,7:35:44,-77.35619,169.23320,G,1.5,null,5,null,16.5,,,,,,,,,,,
2315:237563,2022-12-28,6:15:19,-77.42101,169.18794,G,1.8,null,6,null,50.7,,,,,,,,,,,
2315:237566,2022-12-28,6:1:12,-77.46968,169.29013,1,,,,,,,,,,,,831.0,2360.0,292.0,107.0,
2315:237566,2022-12-28,5:58:45,-77.45456,169.22543,G,1.1,null,7,null,6.4,,,,,,,,,,,
2315:237562,2022-12-28,5:35:48,-77.17071,169.58570,G,1.1,null,7,null,4.5,,,,,,,,,,,
2315:237563,2022-12-28,5:14:42,-77.44653,169.21540,G,2.2,null,5,null,6.6,,,,,,,,,,,
2315:237566,2022-12-28,4:58:45,-77.45384,169.22919,G,3.7,null,5,null,3.2,,,,,,,,,,,
2315:237562,2022-12-28,4:32:46,-77.17140,169.57230,G,1.2,null,6,null,5.1,,,,,,,,,,,
2315:237563,2022-12-28,4:14:42,-77.45157,169.22897,G,1.3,null,6,null,11.6,,,,,,,,,,,
2315:237566,2022-12-28,3:57:45,-77.45465,169.22646,G,1.8,null,6,null,12.6,,,,,,,,,,,
2315:237563,2022-12-28,3:15:38,-77.45161,169.23013,G,1.6,null,5,null,8.2,,,,,,,,,,,
2315:237564,2022-12-28,2:49:54,-77.45145,169.23317,G,1.8,null,5,null,5.0,,,,,,,,,,,
2315:237562,2022-12-28,2:25:58,-77.16548,169.52850,G,2.4,null,5,null,6.2,,,,,,,,,,,
2315:237562,2022-12-28,0:30:48,-77.16803,169.50952,G,1.5,null,5,null,12.0,,,,,,,,,,,
2315:237566,2022-12-28,0:4:46,-77.44817,169.23080,G,2.5,null,5,null,8.5,,,,,,,,,,,
2315:237566,2022-12-27,23:26:45,-77.44251,169.18791,G,1.4,null,5,null,2.1,,,,,,,,,,,
2315:237562,2022-12-27,22:57:20,-77.17342,169.50777,G,1.5,null,5,null,8.0,,,,,,,,,,,
2315:237565,2022-12-27,22:50:18,-77.45392,169.20279,2,,,,,,,,,,,,468.0,2363.0,92.0,86.0,
2315:237566,2022-12-27,22:27:37,-77.43381,169.11272,G,1.4,null,6,null,35.4,,,,,,,,,,,
2315:237562,2022-12-27,21:18:58,-77.21215,169.48093,3,,,,,,,,,,,,190.0,1858.0,19.0,95.0,
2315:237566,2022-12-27,21:17:3,-77.41623,168.98828,1,,,,,,,,,,,,1124.0,4903.0,257.0,104.0,
2315:237565,2022-12-27,21:12:40,-77.46385,169.34433,1,,,,,,,,,,,,1026.0,9015.0,116.0,96.0,
2315:237562,2022-12-27,20:32:36,-77.21542,169.48930,G,1.3,null,5,null,2.8,,,,,,,,,,,
2315:237562,2022-12-27,19:46:53,-77.21969,169.47705,3,,,,,,,,,,,,204.0,1304.0,31.0,92.0,
2315:237565,2022-12-27,19:46:47,-77.45210,169.16478,1,,,,,,,,,,,,831.0,3156.0,218.0,92.0,
2315:237566,2022-12-27,19:45:32,-77.42057,168.95530,2,,,,,,,,,,,,333.0,2523.0,44.0,91.0,
2315:237562,2022-12-27,18:27:58,-77.23824,169.46610,G,1.1,null,6,null,4.7,,,,,,,,,,,
2315:237565,2022-12-27,18:6:59,-77.44044,169.15672,1,,,,,,,,,,,,604.0,7013.0,52.0,99.0,
2315:237565,2022-12-27,17:47:11,-77.43798,169.24942,1,,,,,,,,,,,,956.0,1703.0,536.0,107.0,
2315:237562,2022-12-27,17:46:48,-77.23681,169.47878,1,,,,,,,,,,,,961.0,2400.0,384.0,110.0,
2315:237566,2022-12-27,17:32:6,-77.42298,169.01968,G,1.5,null,5,null,5.9,,,,,,,,,,,
2315:237562,2022-12-27,17:27:40,-77.24436,169.49083,G,1.2,null,7,null,14.7,,,,,,,,,,,
2315:237565,2022-12-27,16:41:56,-77.44062,169.21090,1,,,,,,,,,,,,538.0,4318.0,67.0,115.0,
2315:237566,2022-12-27,16:30:44,-77.42574,169.02411,G,1.2,null,7,null,6.1,,,,,,,,,,,
2315:237562,2022-12-27,16:26:24,-77.27774,169.38235,1,,,,,,,,,,,,662.0,5891.0,74.0,106.0,
2315:237565,2022-12-27,16:23:52,-77.44379,169.21288,1,,,,,,,,,,,,826.0,7812.0,87.0,107.0,
2315:237562,2022-12-27,16:10:28,-77.25542,169.36143,1,,,,,,,,,,,,892.0,1962.0,405.0,82.0,
2315:237565,2022-12-27,16:8:14,-77.43595,169.27250,1,,,,,,,,,,,,911.0,2631.0,315.0,68.0,
2315:237562,2022-12-27,16:1:43,-77.27882,169.32823,G,1.6,null,5,null,1.5,,,,,,,,,,,
2315:237566,2022-12-27,15:30:44,-77.42931,169.07520,G,1.3,null,5,null,70.1,,,,,,,,,,,
2315:237565,2022-12-27,14:46:21,-77.44663,169.23420,1,,,,,,,,,,,,875.0,2083.0,367.0,87.0,
2315:237566,2022-12-27,14:45:50,-77.42546,169.08008,1,,,,,,,,,,,,527.0,899.0,308.0,78.0,
2315:237566,2022-12-27,14:31:33,-77.42558,169.07788,G,1.2,null,6,null,3.1,,,,,,,,,,,
2315:237562,2022-12-27,14:1:2,-77.29855,169.29271,G,1.3,null,5,null,8.0,,,,,,,,,,,
2315:237565,2022-12-27,13:7:19,-77.43532,169.28790,1,,,,,,,,,,,,793.0,1922.0,327.0,76.0,
2315:237562,2022-12-27,13:6:20,-77.31397,169.23668,1,,,,,,,,,,,,563.0,1558.0,203.0,73.0,
2315:237566,2022-12-27,13:3:43,-77.41798,168.99203,G,1.9,null,5,null,4.9,,,,,,,,,,,
2315:237565,2022-12-27,12:52:20,-77.47382,169.05890,1,,,,,,,,,,,,1119.0,11151.0,112.0,85.0,
2315:237562,2022-12-27,11:27:56,-77.35740,169.14455,1,,,,,,,,,,,,1323.0,21944.0,79.0,77.0,
2315:237566,2022-12-27,11:12:33,-77.41499,169.03807,3,,,,,,,,,,,,219.0,1285.0,37.0,96.0,
2315:237566,2022-12-27,9:57:43,-77.42267,169.07540,G,1.4,null,6,null,2.0,,,,,,,,,,,
2315:237562,2022-12-27,9:47:52,-77.40600,169.03435,1,,,,,,,,,,,,1283.0,15771.0,104.0,84.0,
2315:237566,2022-12-27,9:25:58,-77.41307,168.95190,1,,,,,,,,,,,,928.0,1954.0,440.0,95.0,
2315:237562,2022-12-27,9:25:42,-77.38894,169.18098,G,1.2,null,6,null,6.1,,,,,,,,,,,
2315:237562,2022-12-27,9:24:30,-77.39433,169.06685,1,,,,,,,,,,,,1110.0,7225.0,170.0,83.0,
2315:237566,2022-12-27,8:56:55,-77.41872,169.06017,G,1.3,null,6,null,5.0,,,,,,,,,,,
2315:237562,2022-12-27,8:25:59,-77.38940,169.18130,G,1.2,null,6,null,5.3,,,,,,,,,,,
2315:237562,2022-12-27,8:21:9,-77.37711,169.24838,2,,,,,,,,,,,,450.0,623.0,324.0,55.0,
2315:237562,2022-12-27,8:18:44,-77.38950,169.18123,G,1.4,null,5,null,5.5,,,,,,,,,,,
2315:237565,2022-12-27,8:16:28,-77.43993,169.23387,1,,,,,,,,,,,,656.0,2951.0,145.0,85.0,
2315:237566,2022-12-27,7:33:43,-77.43227,169.08395,G,1.4,null,5,null,3.8,,,,,,,,,,,
2315:237565,2022-12-27,6:49:15,-77.39168,169.13790,1,,,,,,,,,,,,1375.0,8672.0,218.0,93.0,
2315:237562,2022-12-27,6:25:28,-77.45120,169.20338,1,,,,,,,,,,,,763.0,2117.0,275.0,84.0,
2315:237565,2022-12-27,6:17:10,-77.40951,169.36206,G,1.5,null,5,null,2.7,,,,,,,,,,,
2315:237562,2022-12-27,6:15:42,-77.45087,169.23422,G,1.3,null,5,null,6.8,,,,,,,,,,,
2315:237779,2022-12-27,4:52:3,-77.31757,169.37186,G,1.1,null,7,null,11.1,,,,,,,,,,,
2315:237565,2022-12-27,4:49:45,-77.40496,169.39366,G,1.7,null,5,null,3.4,,,,,,,,,,,
2315:237566,2022-12-27,4:25:31,-77.45410,169.22731,G,1.8,null,5,null,4.4,,,,,,,,,,,
2315:237565,2022-12-27,2:49:45,-77.37978,169.50820,G,2.5,null,5,null,0.9,,,,,,,,,,,
2315:237564,2022-12-27,2:15:51,-77.45238,169.22220,G,1.3,null,6,null,18.5,,,,,,,,,,,
2315:237565,2022-12-27,1:22:58,-77.35444,169.62843,G,1.4,null,6,null,4.3,,,,,,,,,,,
2315:237564,2022-12-27,0:3:53,-77.45221,169.22151,G,1.5,null,5,null,12.3,,,,,,,,,,,
2315:237564,2022-12-26,23:5:27,-77.45845,169.22939,2,,,,,,,,,,,,407.0,1652.0,100.0,92.0,
2315:237564,2022-12-26,22:26:22,-77.41487,169.27785,1,,,,,,,,,,,,922.0,4528.0,187.0,76.0,
2315:237564,2022-12-26,21:57:21,-77.46050,169.12850,1,,,,,,,,,,,,1157.0,3948.0,338.0,98.0,
2315:237779,2022-12-26,21:51:45,-77.31896,169.24556,G,1.4,null,6,null,11.6,,,,,,,,,,,
2315:237564,2022-12-26,21:23:27,-77.44077,169.15920,2,,,,,,,,,,,,474.0,3107.0,72.0,95.0,
2315:237565,2022-12-26,21:16:29,-77.29045,170.27524,G,1.2,null,7,null,5.7,,,,,,,,,,,
2315:237779,2022-12-26,20:51:46,-77.32951,169.24205,G,1.5,null,5,null,25.9,,,,,,,,,,,
2315:237564,2022-12-26,20:42:51,-77.45218,169.22249,G,1.4,null,5,null,10.2,,,,,,,,,,,
2315:237564,2022-12-26,20:12:26,-77.43296,169.17850,1,,,,,,,,,,,,957.0,12524.0,73.0,84.0,
2315:237564,2022-12-26,20:12:24,-77.47050,169.10995,1,,,,,,,,,,,,659.0,2988.0,145.0,91.0,
2315:237564,2022-12-26,19:44:47,-77.44321,169.21489,1,,,,,,,,,,,,1121.0,23483.0,53.0,104.0,
2315:237565,2022-12-26,18:51:23,-77.28777,170.65956,G,1.8,null,5,null,0.9,,,,,,,,,,,
2315:237564,2022-12-26,18:30:54,-77.44609,169.22742,2,,,,,,,,,,,,489.0,3970.0,60.0,95.0,
2315:237564,2022-12-26,18:8:51,-77.45233,169.22394,G,1.6,null,5,null,2.9,,,,,,,,,,,
2315:237561,2022-12-26,18:4:42,-77.37267,169.42780,1,,,,,,,,,,,,1387.0,7312.0,263.0,116.0,
2315:237564,2022-12-26,18:4:36,-77.45734,169.26823,1,,,,,,,,,,,,1068.0,5110.0,223.0,113.0,
2315:237565,2022-12-26,17:50:35,-77.29118,170.68011,G,1.3,null,5,null,11.4,,,,,,,,,,,
2315:237564,2022-12-26,16:57:59,-77.46862,169.27777,1,,,,,,,,,,,,1217.0,10885.0,136.0,110.0,
2315:237565,2022-12-26,16:50:43,-77.27943,170.64621,1,,,,,,,,,,,,1140.0,23894.0,54.0,105.0,
2315:237564,2022-12-26,16:50:23,-77.47139,169.27869,1,,,,,,,,,,,,1397.0,26201.0,74.0,104.0,
2315:237565,2022-12-26,16:49:13,-77.29150,170.70130,G,1.4,null,7,null,5.2,,,,,,,,,,,
2315:237564,2022-12-26,16:23:57,-77.45639,169.22466,1,,,,,,,,,,,,850.0,881.0,820.0,87.0,
2315:237565,2022-12-26,16:23:56,-77.29092,170.71194,G,1.2,null,7,null,10.9,,,,,,,,,,,
2315:237561,2022-12-26,16:23:53,-77.38403,169.43118,1,,,,,,,,,,,,775.0,931.0,645.0,0.0,
2315:237564,2022-12-26,15:11:4,-77.45190,169.22987,1,,,,,,,,,,,,507.0,1173.0,218.0,102.0,
2315:237561,2022-12-26,15:10:51,-77.41856,169.22897,1,,,,,,,,,,,,830.0,1920.0,358.0,102.0,
2315:237564,2022-12-26,14:43:37,-77.42459,169.29181,1,,,,,,,,,,,,1045.0,14495.0,75.0,71.0,
2315:237565,2022-12-26,14:42:41,-77.28321,170.74140,1,,,,,,,,,,,,1053.0,11181.0,99.0,72.0,
2315:237565,2022-12-26,14:23:6,-77.29022,170.71353,G,1.2,null,6,null,6.6,,,,,,,,,,,
2315:237561,2022-12-26,13:31:58,-77.42100,169.30055,1,,,,,,,,,,,,1348.0,3164.0,574.0,79.0,
2315:237564,2022-12-26,13:31:1,-77.44975,169.24535,2,,,,,,,,,,,,280.0,755.0,103.0,75.0,
2315:237779,2022-12-26,13:3:44,-77.36177,169.19753,1,,,,,,,,,,,,1417.0,43078.0,46.0,82.0,
2315:237561,2022-12-26,12:52:44,-77.43018,169.23637,G,1.5,null,5,null,3.2,,,,,,,,,,,
2315:237565,2022-12-26,12:21:50,-77.28931,170.52936,G,1.1,null,7,null,14.2,,,,,,,,,,,
2315:237564,2022-12-26,11:51:48,-77.43677,169.28368,1,,,,,,,,,,,,881.0,8745.0,88.0,73.0,
2315:237561,2022-12-26,11:23:57,-77.42181,169.34827,1,,,,,,,,,,,,1472.0,10636.0,203.0,92.0,
2315:237564,2022-12-26,11:23:7,-77.46690,169.07974,1,,,,,,,,,,,,1491.0,10562.0,210.0,94.0,
2315:237779,2022-12-26,10:52:44,-77.38193,169.16515,G,1.3,null,5,null,7.2,,,,,,,,,,,
2315:237564,2022-12-26,10:14:24,-77.45100,169.20055,2,,,,,,,,,,,,469.0,1187.0,185.0,77.0,
2315:237564,2022-12-26,10:11:22,-77.45030,169.22691,1,,,,,,,,,,,,518.0,6787.0,39.0,82.0,
2315:237561,2022-12-26,9:37:14,-77.41850,169.03430,1,,,,,,,,,,,,817.0,3673.0,181.0,85.0,
2315:237564,2022-12-26,9:36:42,-77.45893,169.18974,2,,,,,,,,,,,,285.0,1450.0,56.0,83.0,
2315:237561,2022-12-26,8:56:41,-77.44495,169.33948,2,,,,,,,,,,,,413.0,2098.0,81.0,88.0,
2315:237564,2022-12-26,8:33:19,-77.43330,169.31067,1,,,,,,,,,,,,1083.0,4788.0,245.0,92.0,
2315:237561,2022-12-26,8:32:38,-77.45543,169.31038,1,,,,,,,,,,,,937.0,5917.0,148.0,90.0,
2315:237564,2022-12-26,8:31:50,-77.44895,169.36980,2,,,,,,,,,,,,464.0,2392.0,90.0,88.0,
2315:237561,2022-12-26,7:53:59,-77.45008,169.35033,1,,,,,,,,,,,,810.0,4356.0,150.0,81.0,
2315:237779,2022-12-26,7:21:45,-77.41785,169.16151,G,1.3,null,7,null,9.3,,,,,,,,,,,
2315:237779,2022-12-26,6:50:40,-77.36888,169.16776,1,,,,,,,,,,,,519.0,2411.0,111.0,85.0,
2315:237564,2022-12-26,6:50:11,-77.40180,169.31514,1,,,,,,,,,,,,1458.0,7374.0,288.0,86.0,
2315:237779,2022-12-26,5:9:59,-77.42768,169.19797,1,,,,,,,,,,,,947.0,2157.0,415.0,69.0,
2315:237779,2022-12-26,4:27:42,-77.45203,169.23433,G,1.8,null,5,null,5.8,,,,,,,,,,,
2315:237565,2022-12-26,4:24:33,-77.36775,169.61237,G,1.2,null,8,null,14.0,,,,,,,,,,,
2315:237565,2022-12-26,0:43:55,-77.40919,169.32234,G,1.2,null,6,null,2.0,,,,,,,,,,,
2315:237565,2022-12-25,23:19:9,-77.42326,169.41810,1,,,,,,,,,,,,793.0,3794.0,165.0,94.0,
2315:237566,2022-12-25,23:18:48,-77.45855,169.18481,1,,,,,,,,,,,,799.0,2943.0,216.0,94.0,
2315:237562,2022-12-25,23:18:35,-77.43975,169.21053,1,,,,,,,,,,,,766.0,3053.0,192.0,97.0,
2315:237563,2022-12-25,23:17:59,-77.41943,169.57217,1,,,,,,,,,,,,1321.0,7986.0,218.0,89.0,
2315:237563,2022-12-25,23:14:48,-77.41400,169.31139,G,1.5,null,5,null,3.3,,,,,,,,,,,
2315:237566,2022-12-25,22:47:47,-77.45261,169.22572,G,2.4,null,5,null,13.3,,,,,,,,,,,
2315:237565,2022-12-25,21:37:28,-77.41654,169.04970,1,,,,,,,,,,,,1336.0,12175.0,146.0,95.0,
2315:237562,2022-12-25,21:37:23,-77.44677,169.24640,2,,,,,,,,,,,,363.0,3049.0,43.0,95.0,
2315:237566,2022-12-25,21:37:8,-77.46128,169.24700,1,,,,,,,,,,,,984.0,7016.0,138.0,94.0,
2315:237565,2022-12-25,21:20:54,-77.43012,169.23555,G,1.4,null,6,null,7.0,,,,,,,,,,,
2315:237563,2022-12-25,20:36:1,-77.40047,169.46037,1,,,,,,,,,,,,1090.0,8153.0,145.0,83.0,
2315:237565,2022-12-25,20:24:37,-77.42529,169.23232,1,,,,,,,,,,,,949.0,2532.0,355.0,91.0,
2315:237565,2022-12-25,20:20:54,-77.43887,169.21962,G,1.5,null,5,null,14.4,,,,,,,,,,,
2315:237566,2022-12-25,20:18:47,-77.41367,169.21204,G,2.8,null,5,null,1.7,,,,,,,,,,,
2315:237563,2022-12-25,20:11:48,-77.38407,169.44547,G,3.9,null,5,null,1.8,,,,,,,,,,,
2315:237562,2022-12-25,19:41:48,-77.45190,169.22643,G,2.9,null,5,null,8.7,,,,,,,,,,,
2315:237564,2022-12-25,19:37:50,-77.41700,169.93814,1,,,,,,,,,,,,1399.0,6107.0,320.0,87.0,
2315:237562,2022-12-25,18:56:34,-77.45256,169.24815,2,,,,,,,,,,,,417.0,3099.0,56.0,91.0,
2315:237565,2022-12-25,18:56:16,-77.45602,169.25168,2,,,,,,,,,,,,482.0,3942.0,59.0,91.0,
2315:237563,2022-12-25,18:45:48,-77.37224,169.47957,G,1.4,null,7,null,11.9,,,,,,,,,,,
2315:237565,2022-12-25,18:17:49,-77.44066,169.16371,1,,,,,,,,,,,,610.0,2230.0,167.0,104.0,
2315:237566,2022-12-25,18:17:47,-77.36192,169.22571,G,1.3,null,7,null,4.5,,,,,,,,,,,
2315:237565,2022-12-25,18:17:3,-77.45255,169.22754,G,3.7,null,5,null,4.0,,,,,,,,,,,
2315:237562,2022-12-25,18:16:58,-77.43007,169.16216,1,,,,,,,,,,,,754.0,1758.0,323.0,103.0,
2315:237563,2022-12-25,17:45:48,-77.35411,169.53730,G,1.1,null,7,null,6.8,,,,,,,,,,,
2315:237562,2022-12-25,17:38:48,-77.45215,169.22672,G,1.2,null,7,null,7.2,,,,,,,,,,,
2315:237566,2022-12-25,17:17:56,-77.33599,169.25394,G,1.2,null,7,null,9.9,,,,,,,,,,,
2315:237565,2022-12-25,17:6:20,-77.47791,169.32439,1,,,,,,,,,,,,1395.0,12503.0,155.0,107.0,
2315:237566,2022-12-25,16:52:47,-77.32737,169.27214,G,1.2,null,6,null,16.1,,,,,,,,,,,
2315:237565,2022-12-25,16:36:33,-77.45811,169.22488,2,,,,,,,,,,,,298.0,597.0,148.0,73.0,
2315:237563,2022-12-25,15:46:18,-77.30189,169.80120,G,1.2,null,7,null,12.7,,,,,,,,,,,
2315:237562,2022-12-25,15:37:41,-77.46208,169.25645,2,,,,,,,,,,,,270.0,1046.0,69.0,104.0,
2315:237564,2022-12-25,15:37:12,-77.34686,170.21767,2,,,,,,,,,,,,325.0,1088.0,97.0,109.0,
2315:237563,2022-12-25,15:36:39,-77.30566,169.84248,2,,,,,,,,,,,,469.0,1631.0,134.0,109.0,
2315:237565,2022-12-25,15:36:21,-77.46262,169.21793,1,,,,,,,,,,,,841.0,2237.0,316.0,100.0,
2315:237562,2022-12-25,14:56:4,-77.44049,169.26782,1,,,,,,,,,,,,643.0,6922.0,59.0,68.0,
2315:237566,2022-12-25,14:53:39,-77.23271,169.32356,G,1.9,null,5,null,6.6,,,,,,,,,,,
2315:237565,2022-12-25,14:51:28,-77.46731,169.18985,1,,,,,,,,,,,,504.0,4156.0,61.0,72.0,
2315:237564,2022-12-25,14:50:16,-77.32727,170.36365,1,,,,,,,,,,,,956.0,8756.0,104.0,70.0,
2315:237563,2022-12-25,14:45:55,-77.26165,170.03046,G,1.4,null,5,null,9.7,,,,,,,,,,,
2315:237565,2022-12-25,14:44:53,-77.45224,169.22679,G,1.3,null,5,null,1.4,,,,,,,,,,,
2315:237564,2022-12-25,14:6:51,-77.31063,170.40298,G,1.2,null,6,null,8.1,,,,,,,,,,,
2315:237563,2022-12-25,13:56:49,-77.24003,170.19296,1,,,,,,,,,,,,725.0,1273.0,412.0,79.0,
2315:237562,2022-12-25,13:55:55,-77.46000,169.21725,2,,,,,,,,,,,,373.0,862.0,161.0,74.0,
2315:237565,2022-12-25,13:55:13,-77.46464,169.19498,2,,,,,,,,,,,,343.0,861.0,136.0,80.0,
2315:237566,2022-12-25,13:53:9,-77.18858,169.38147,G,1.2,null,6,null,5.4,,,,,,,,,,,
2315:237563,2022-12-25,13:19:47,-77.20038,170.30376,G,1.1,null,7,null,14.0,,,,,,,,,,,
2315:237564,2022-12-25,13:7:10,-77.28176,170.42530,G,1.6,null,6,null,5.4,,,,,,,,,,,
2315:237566,2022-12-25,12:51:30,-77.12410,169.42749,G,1.7,null,5,null,8.5,,,,,,,,,,,
2315:237563,2022-12-25,12:19:52,-77.17549,170.53105,G,0.9,null,8,null,10.9,,,,,,,,,,,
2315:237566,2022-12-25,12:19:32,-77.04859,169.58328,1,,,,,,,,,,,,1347.0,6083.0,298.0,71.0,
2315:237563,2022-12-25,12:19:15,-77.16316,170.56502,1,,,,,,,,,,,,1129.0,9037.0,141.0,67.0,
2315:237562,2022-12-25,12:18:36,-77.45587,169.22960,2,,,,,,,,,,,,340.0,1653.0,69.0,72.0,
2315:237565,2022-12-25,12:17:40,-77.45684,169.22235,2,,,,,,,,,,,,333.0,1719.0,64.0,73.0,
2315:237564,2022-12-25,12:17:36,-77.26667,170.44467,2,,,,,,,,,,,,354.0,1609.0,78.0,68.0,
2315:237564,2022-12-25,11:37:49,-77.25907,170.43379,G,1.3,null,6,null,5.1,,,,,,,,,,,
2315:237562,2022-12-25,11:29:38,-77.44822,169.08817,2,,,,,,,,,,,,366.0,1869.0,71.0,93.0,
2315:237565,2022-12-25,11:29:15,-77.45642,169.25941,3,,,,,,,,,,,,229.0,1455.0,36.0,89.0,
2315:237563,2022-12-25,11:28:31,-77.16805,170.65915,2,,,,,,,,,,,,256.0,1901.0,34.0,89.0,
2315:237564,2022-12-25,11:27:46,-77.25965,170.45148,3,,,,,,,,,,,,210.0,803.0,54.0,99.0,
2315:237566,2022-12-25,11:27:29,-77.06844,169.49210,2,,,,,,,,,,,,309.0,2145.0,44.0,87.0,
2315:237566,2022-12-25,11:24:55,-77.06409,169.46630,G,1.6,null,5,null,6.4,,,,,,,,,,,
2315:237564,2022-12-25,10:38:33,-77.23476,170.49599,G,1.4,null,5,null,13.0,,,,,,,,,,,
2315:237565,2022-12-25,10:37:55,-77.44816,169.25237,2,,,,,,,,,,,,355.0,7602.0,16.0,80.0,
2315:237562,2022-12-25,10:37:30,-77.44587,169.26756,1,,,,,,,,,,,,1033.0,18473.0,57.0,80.0,
2315:237562,2022-12-25,10:36:47,-77.44661,169.24596,G,2.4,null,5,null,5.4,,,,,,,,,,,
2315:237566,2022-12-25,10:36:37,-77.04152,169.46622,2,,,,,,,,,,,,358.0,12175.0,10.0,79.0,
2315:237566,2022-12-25,10:23:52,-77.04052,169.46346,G,1.4,null,6,null,5.3,,,,,,,,,,,
2315:237563,2022-12-25,10:17:54,-77.14986,170.79639,G,1.0,null,8,null,73.6,,,,,,,,,,,
2315:237565,2022-12-25,9:48:20,-77.43840,169.20007,1,,,,,,,,,,,,1025.0,12445.0,84.0,84.0,
2315:237564,2022-12-25,9:48:6,-77.23306,170.64465,2,,,,,,,,,,,,271.0,1241.0,59.0,84.0,
2315:237564,2022-12-25,9:38:8,-77.23145,170.67186,G,1.7,null,6,null,10.5,,,,,,,,,,,
2315:237566,2022-12-25,9:24:45,-77.00904,169.48555,G,1.6,null,5,null,5.3,,,,,,,,,,,
2315:237565,2022-12-25,9:13:12,-77.45276,169.22923,G,1.8,null,5,null,3.8,,,,,,,,,,,
2315:237566,2022-12-25,8:58:32,-77.00205,169.50632,3,,,,,,,,,,,,173.0,977.0,30.0,96.0,
2315:237564,2022-12-25,8:58:1,-77.20906,170.70425,2,,,,,,,,,,,,258.0,1834.0,36.0,87.0,
2315:237565,2022-12-25,8:57:57,-77.45044,169.25072,1,,,,,,,,,,,,606.0,4064.0,90.0,88.0,
2315:237563,2022-12-25,8:57:12,-77.13036,170.93806,1,,,,,,,,,,,,619.0,4195.0,91.0,87.0,
2315:237563,2022-12-25,8:50:49,-77.12880,170.91847,G,1.0,null,7,null,11.0,,,,,,,,,,,
2315:237565,2022-12-25,8:45:52,-77.45270,169.22754,G,1.4,null,6,null,5.5,,,,,,,,,,,
2315:237566,2022-12-25,8:23:39,-76.98392,169.54099,G,1.9,null,5,null,5.1,,,,,,,,,,,
2315:237566,2022-12-25,7:55:39,-76.98128,169.55720,G,1.7,null,5,null,12.6,,,,,,,,,,,
2315:237563,2022-12-25,7:50:56,-77.11536,170.97919,G,1.7,null,5,null,4.8,,,,,,,,,,,
2315:237565,2022-12-25,7:17:55,-77.46268,169.17060,1,,,,,,,,,,,,860.0,3232.0,228.0,95.0,
2315:237564,2022-12-25,7:16:49,-77.20673,170.49638,1,,,,,,,,,,,,608.0,2180.0,169.0,88.0,
2315:237563,2022-12-25,7:14:40,-77.10977,171.02744,1,,,,,,,,,,,,798.0,7490.0,84.0,86.0,
2315:237563,2022-12-25,6:49:50,-77.11330,171.03328,G,1.6,null,5,null,5.3,,,,,,,,,,,
2315:237564,2022-12-25,6:8:37,-77.23408,170.38939,G,1.5,null,6,null,10.2,,,,,,,,,,,
2315:237562,2022-12-25,6:7:47,-77.39141,169.45680,G,3.0,null,5,null,1.7,,,,,,,,,,,
2315:237566,2022-12-25,5:55:25,-76.97794,169.62634,G,2.4,null,5,null,13.6,,,,,,,,,,,
2315:237563,2022-12-25,5:50:0,-77.10564,171.04045,G,1.4,null,6,null,2.8,,,,,,,,,,,
2315:237565,2022-12-25,5:39:52,-77.45187,169.22726,G,2.5,null,5,null,3.4,,,,,,,,,,,
2315:237779,2022-12-25,5:35:42,-77.45362,169.14584,1,,,,,,,,,,,,828.0,3671.0,186.0,79.0,
2315:237565,2022-12-25,5:35:16,-77.45766,169.34270,1,,,,,,,,,,,,1244.0,6225.0,248.0,76.0,
2315:237563,2022-12-25,5:34:58,-77.10324,171.05042,1,,,,,,,,,,,,619.0,2696.0,142.0,81.0,
2315:237563,2022-12-25,5:21:5,-77.10027,171.05734,G,1.4,null,6,null,5.3,,,,,,,,,,,
