Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,
2315:237566,2023-1-24,0:7:46,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,22:36:51,-77.39291,169.91193,1.4,null,6,null,6.9,,,,,,,
2315:237566,2023-1-23,21:35:51,-77.40271,169.91774,2.1,null,5,null,2.9,,,,,,,
2315:237566,2023-1-23,20:36:42,-77.41009,169.93907,1.1,null,7,null,7.8,,,,,,,
2315:237563,2023-1-23,20:33:50,-77.45325,169.23787,1.1,null,7,null,10.2,,,,,,,
2315:237566,2023-1-23,19:58:31,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,19:34:28,-77.45412,169.23802,1.5,null,6,null,8.2,,,,,,,
2315:237566,2023-1-23,19:10:34,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,19:4:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,19:3:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,19:1:49,-77.45368,169.23807,1.4,null,6,null,3.7,,,,,,,
2315:237563,2023-1-23,18:28:9,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,18:22:29,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,18:22:24,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,18:16:29,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,18:4:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,18:4:10,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,17:52:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,17:23:3,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,17:7:50,-77.41576,170.01942,1.4,null,5,null,9.5,,,,,,,
2315:237563,2023-1-23,16:41:22,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,16:41:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,16:35:12,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,16:19:47,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,16:11:41,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,16:7:12,-77.41098,169.96991,1.3,null,6,null,1.9,,,,,,,
2315:237563,2023-1-23,16:1:48,-77.45283,169.23560,3.4,null,5,null,1.2,,,,,,,
2315:237563,2023-1-23,15:47:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,15:42:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,15:42:4,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,15:2:29,-77.45270,169.39452,1.7,null,5,null,8.0,,,,,,,
2315:237566,2023-1-23,15:0:58,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,14:57:8,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,14:55:8,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,14:7:45,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,14:1:26,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,14:0:25,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,13:38:48,-77.40645,169.47424,1.2,null,7,null,28.9,,,,,,,
2315:237563,2023-1-23,12:38:10,-77.35527,169.74548,1.6,null,5,null,15.6,,,,,,,
2315:237563,2023-1-23,12:28:14,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,12:24:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,12:19:56,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,11:58:34,-77.39497,170.15796,1.2,null,6,null,10.5,,,,,,,
2315:237563,2023-1-23,11:36:33,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,11:36:14,-77.32030,169.99426,1.1,null,7,null,21.1,,,,,,,
2315:237563,2023-1-23,10:40:3,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,10:36:33,-77.30311,170.27553,1.5,null,5,null,19.1,,,,,,,
2315:237566,2023-1-23,10:6:50,-77.38061,170.18532,1.1,null,6,null,9.0,,,,,,,
2315:237566,2023-1-23,10:6:49,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,9:6:50,-77.38797,170.18127,1.2,null,6,null,5.9,,,,,,,
2315:237563,2023-1-23,9:2:21,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-23,8:6:55,-77.40734,170.11063,1.3,null,6,null,3.3,,,,,,,
2315:237566,2023-1-23,7:38:35,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,7:6:47,-77.26022,170.45555,1.2,null,7,null,3.6,,,,,,,
2315:237566,2023-1-23,7:5:30,-77.39967,169.86952,1.7,null,6,null,2.6,,,,,,,
2315:237563,2023-1-23,6:34:45,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,6:0:48,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,5:36:58,-77.29644,170.16344,1.4,null,7,null,2.3,,,,,,,
2315:237566,2023-1-23,4:36:44,-77.39977,169.75056,1.3,null,5,null,1.3,,,,,,,
2315:237566,2023-1-23,4:18:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,2:4:29,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-23,1:36:47,-77.42890,169.25476,1.8,null,5,null,2.0,,,,,,,
2315:237566,2023-1-23,0:3:50,-77.45361,169.23555,1.3,null,7,null,4.4,,,,,,,
2315:237566,2023-1-22,23:59:49,-77.45355,169.23520,1.3,null,7,null,13.4,,,,,,,
2315:237563,2023-1-22,23:3:46,-77.45343,169.23601,2.0,null,5,null,11.4,,,,,,,
2315:237566,2023-1-22,22:2:33,-77.45257,169.23378,1.6,null,5,null,31.2,,,,,,,
2315:237566,2023-1-22,21:33:49,-77.45369,169.23463,2.2,null,5,null,5.8,,,,,,,
2315:237566,2023-1-22,21:25:10,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-22,21:4:41,-77.45345,169.23854,1.1,null,7,null,5.7,,,,,,,
2315:237566,2023-1-22,21:1:17,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,20:55:17,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-22,20:32:46,-77.45317,169.23892,1.1,null,7,null,19.8,,,,,,,
2315:237566,2023-1-22,20:8:7,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,19:32:49,-77.45364,169.23323,1.9,null,5,null,1.5,,,,,,,
2315:237563,2023-1-22,19:32:46,-77.45377,169.23820,1.2,null,7,null,13.3,,,,,,,
2315:237566,2023-1-22,19:14:10,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,18:44:48,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,18:38:50,,,,,,,,,,,,3.1111,64.00,
2315:237563,2023-1-22,18:32:46,-77.45350,169.23910,2.6,null,5,null,2.0,,,,,,,
2315:237566,2023-1-22,18:15:56,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-22,17:32:46,-77.45345,169.23897,1.5,null,5,null,3.0,,,,,,,
2315:237563,2023-1-22,16:0:46,-77.45364,169.23941,1.8,null,5,null,4.8,,,,,,,
2315:237563,2023-1-22,15:0:46,-77.45268,169.23910,1.5,null,7,null,9.1,,,,,,,
2315:237563,2023-1-22,14:0:45,-77.45302,169.24022,1.2,null,7,null,24.8,,,,,,,
2315:237566,2023-1-22,13:51:34,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,13:43:3,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,12:59:49,-77.39284,169.91649,1.2,null,7,null,7.5,,,,,,,
2315:237563,2023-1-22,12:1:11,-77.45361,169.23570,1.7,null,5,null,12.1,,,,,,,
2315:237566,2023-1-22,11:31:48,-77.38934,169.99760,1.5,null,5,null,5.9,,,,,,,
2315:237566,2023-1-22,10:56:35,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,10:50:23,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,10:32:49,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,10:26:18,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,10:20:6,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,9:28:48,-77.38500,170.06240,1.3,null,6,null,20.0,,,,,,,
2315:237566,2023-1-22,8:50:35,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,8:8:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,8:2:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-22,7:30:42,-77.29623,170.10204,1.5,null,5,null,3.2,,,,,,,
2315:237566,2023-1-22,7:2:32,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-22,6:11:3,-77.24043,170.35120,1.3,null,6,null,12.1,,,,,,,
2315:237566,2023-1-22,5:58:47,-77.38638,169.94168,2.0,null,5,null,15.9,,,,,,,
2315:237566,2023-1-22,3:56:38,-77.39785,169.88756,3.6,null,5,null,6.5,,,,,,,
2315:237563,2023-1-22,3:6:3,-77.09923,170.98874,1.2,null,6,null,8.2,,,,,,,
2315:237563,2023-1-22,0:36:12,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-22,0:33:58,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,23:37:12,-76.95408,171.57690,1.6,null,6,null,26.3,,,,,,,
2315:237563,2023-1-21,22:53:53,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,22:36:56,-76.91499,171.72273,1.3,null,6,null,2.1,,,,,,,
2315:237563,2023-1-21,22:34:44,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,21:15:27,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,21:10:45,-76.85891,171.92021,1.0,null,8,null,18.1,,,,,,,
2315:237563,2023-1-21,21:5:57,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,20:50:23,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,19:33:36,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,19:31:48,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,19:27:25,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,19:24:46,-77.38532,169.35327,1.2,null,6,null,9.1,,,,,,,
2315:237563,2023-1-21,19:24:19,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,19:10:21,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,19:9:53,-76.77183,172.10979,2.0,null,5,null,2.2,,,,,,,
2315:237566,2023-1-21,18:28:14,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,18:22:20,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,18:16:38,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,17:52:25,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,17:34:37,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,17:28:34,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,17:24:19,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,17:23:46,-77.39354,169.48473,2.0,null,5,null,6.3,,,,,,,
2315:237566,2023-1-21,16:23:46,-77.39786,169.51110,1.1,null,6,null,3.0,,,,,,,
2315:237566,2023-1-21,16:10:35,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,15:54:31,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,15:52:36,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,15:46:34,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,15:23:46,-77.40418,169.52860,1.1,null,8,null,11.5,,,,,,,
2315:237566,2023-1-21,14:59:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,14:27:7,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,14:24:6,-77.41072,169.52335,1.3,null,6,null,39.5,,,,,,,
2315:237566,2023-1-21,14:11:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,14:10:27,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,13:54:2,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,13:18:39,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,13:16:36,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,12:43:17,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,12:35:55,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,12:27:29,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,12:17:52,-76.44079,172.69394,1.6,null,5,null,5.6,,,,,,,
2315:237566,2023-1-21,11:36:40,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,11:17:52,-76.39205,172.74701,1.2,null,7,null,6.0,,,,,,,
2315:237563,2023-1-21,11:2:14,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,9:52:13,-77.45381,169.24182,1.5,null,5,null,9.7,,,,,,,
2315:237563,2023-1-21,9:25:56,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,9:20:6,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,9:10:19,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,9:4:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,8:48:52,-76.31293,172.81013,1.3,null,6,null,15.8,,,,,,,
2315:237566,2023-1-21,8:24:45,-77.45399,169.24155,1.2,null,6,null,6.3,,,,,,,
2315:237563,2023-1-21,7:48:51,-76.26663,172.84448,1.6,null,5,null,11.8,,,,,,,
2315:237563,2023-1-21,7:37:51,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,7:26:9,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,7:24:45,-77.45393,169.24280,1.3,null,6,null,7.7,,,,,,,
2315:237563,2023-1-21,6:48:52,-76.21077,172.83987,1.2,null,6,null,5.5,,,,,,,
2315:237563,2023-1-21,5:48:52,-76.16641,172.78432,1.8,null,6,null,15.7,,,,,,,
2315:237563,2023-1-21,5:47:21,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,5:24:51,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-21,5:21:45,-77.45390,169.24260,1.6,null,5,null,3.7,,,,,,,
2315:237563,2023-1-21,4:47:58,-76.14547,172.71269,1.1,null,6,null,5.5,,,,,,,
2315:237563,2023-1-21,2:28:55,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-21,2:21:7,-76.14560,172.48126,1.6,null,5,null,0.3,,,,,,,
2315:237566,2023-1-21,1:45:45,-77.45377,169.24258,2.5,null,5,null,2.7,,,,,,,
2315:237566,2023-1-21,0:46:18,-77.45298,169.23721,1.6,null,5,null,4.9,,,,,,,
2315:237563,2023-1-21,0:20:5,-76.19868,172.15926,1.4,null,6,null,25.0,,,,,,,
2315:237563,2023-1-20,23:41:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,23:23:36,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,23:5:57,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,23:3:37,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,22:59:52,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,22:47:32,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,22:46:50,-76.20037,172.07292,0.9,null,8,null,24.4,,,,,,,
2315:237566,2023-1-20,22:15:45,-77.45316,169.23775,1.3,null,7,null,13.5,,,,,,,
2315:237563,2023-1-20,20:46:50,-76.19398,172.08269,1.4,null,6,null,8.4,,,,,,,
2315:237566,2023-1-20,20:15:49,-77.42889,169.25096,1.6,null,5,null,19.1,,,,,,,
2315:237563,2023-1-20,19:47:20,-76.19259,172.10458,0.9,null,8,null,8.4,,,,,,,
2315:237563,2023-1-20,19:44:30,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,19:38:39,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,19:32:53,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,19:27:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,19:17:50,-76.19243,172.11963,1.0,null,8,null,2.9,,,,,,,
2315:237566,2023-1-20,18:49:51,-77.42948,169.24757,1.3,null,5,null,7.4,,,,,,,
2315:237563,2023-1-20,18:45:13,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,18:34:0,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,18:17:50,-76.19330,172.15942,1.4,null,6,null,5.6,,,,,,,
2315:237566,2023-1-20,18:4:5,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,17:58:16,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,17:58:6,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,17:52:5,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,17:52:4,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,16:23:10,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,16:22:53,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,16:17:58,-76.19325,172.22292,1.0,null,6,null,7.6,,,,,,,
2315:237563,2023-1-20,16:15:9,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,15:17:33,-76.14606,172.24219,1.5,null,7,null,9.5,,,,,,,
2315:237563,2023-1-20,14:44:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,14:10:44,-77.45323,169.23430,1.7,null,5,null,7.8,,,,,,,
2315:237563,2023-1-20,13:54:13,-76.13176,172.22868,1.6,null,5,null,1.7,,,,,,,
2315:237563,2023-1-20,13:2:19,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,12:51:18,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,11:53:0,-76.14623,171.93071,1.7,null,5,null,6.3,,,,,,,
2315:237566,2023-1-20,9:39:43,-77.45393,169.23369,1.7,null,5,null,6.2,,,,,,,
2315:237563,2023-1-20,9:38:33,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,9:22:32,-76.13406,171.61781,1.5,null,5,null,10.1,,,,,,,
2315:237563,2023-1-20,8:21:18,-76.13130,171.43573,1.4,null,6,null,4.3,,,,,,,
2315:237562,2023-1-20,7:44:52,-77.46147,169.18523,1.4,null,5,null,7.8,,,,,,,
2315:237563,2023-1-20,7:18:50,-76.13088,171.32582,1.4,null,5,null,4.5,,,,,,,
2315:237566,2023-1-20,6:40:4,-77.45400,169.23802,1.8,null,5,null,3.9,,,,,,,
2315:237563,2023-1-20,6:18:7,-76.13113,171.30507,2.4,null,5,null,5.7,,,,,,,
2315:237566,2023-1-20,6:11:53,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-20,6:11:43,-77.45255,169.23755,3.0,null,5,null,0.4,,,,,,,
2315:237566,2023-1-20,5:57:51,,,,,,,,800,1024,38.71,0,,,
2315:237566,2023-1-20,5:11:58,-77.43726,169.16205,1.3,null,5,null,3.3,,,,,,,
2315:237563,2023-1-20,4:52:48,-76.13369,171.07375,1.5,null,5,null,52.9,,,,,,,
2315:237563,2023-1-20,4:18:4,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-20,4:11:47,-77.45393,169.23569,1.9,null,5,null,3.1,,,,,,,
2315:237566,2023-1-20,4:9:43,-77.43318,169.06580,1.4,null,6,null,37.1,,,,,,,
2315:237562,2023-1-20,3:12:36,-77.45404,169.23615,3.7,null,5,null,4.1,,,,,,,
2315:237566,2023-1-20,3:7:43,-77.42552,169.06348,1.1,null,7,null,8.3,,,,,,,
2315:237566,2023-1-20,2:7:51,-77.42345,169.09398,3.8,null,5,null,2.0,,,,,,,
2315:237566,2023-1-20,0:58:37,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-20,0:56:41,,,,,,,,,,,,0.0000,1.00,
2315:237562,2023-1-20,0:5:48,-77.45274,169.23697,2.0,null,5,null,13.8,,,,,,,
2315:237566,2023-1-19,23:59:54,-77.43158,169.16610,1.4,null,7,null,24.3,,,,,,,
2315:237563,2023-1-19,23:19:43,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,23:13:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,22:37:54,-77.44360,169.22992,1.4,null,7,null,26.3,,,,,,,
2315:237563,2023-1-19,22:20:50,-76.20289,170.58786,2.7,null,5,null,3.8,,,,,,,
2315:237563,2023-1-19,21:39:14,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,21:37:11,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,21:20:5,-76.22801,170.50719,1.5,null,5,null,1.7,,,,,,,
2315:237563,2023-1-19,20:4:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,19:51:45,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,19:48:0,-76.25932,170.42300,1.5,null,5,null,2.0,,,,,,,
2315:237562,2023-1-19,18:25:7,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,18:18:12,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,18:15:22,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,18:13:0,-77.22390,170.45647,1.5,null,5,null,1.4,,,,,,,
2315:237563,2023-1-19,17:47:46,-76.25557,170.44328,1.4,null,6,null,8.4,,,,,,,
2315:237562,2023-1-19,17:4:45,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,16:49:19,-77.16209,170.75490,1.1,null,5,null,1.2,,,,,,,
2315:237563,2023-1-19,16:48:31,-76.25295,170.46652,2.2,null,6,null,5.1,,,,,,,
2315:237562,2023-1-19,16:47:3,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,16:42:1,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,16:41:56,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,16:39:29,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,16:36:5,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,16:32:51,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,16:30:35,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,16:30:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,16:17:46,-76.25276,170.48016,1.0,null,7,null,4.8,,,,,,,
2315:237563,2023-1-19,15:17:46,-76.25201,170.50798,1.5,null,6,null,6.8,,,,,,,
2315:237562,2023-1-19,15:5:39,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,15:4:27,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,15:0:43,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,15:0:16,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,14:56:34,,,,,,,,,,,,0.0000,144.00,
2315:237563,2023-1-19,14:54:35,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,14:54:18,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,14:48:31,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,14:48:25,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,14:43:18,-77.17604,171.47212,2.5,null,6,null,6.9,,,,,,,
2315:237563,2023-1-19,14:17:46,-76.24984,170.52180,1.1,null,7,null,4.9,,,,,,,
2315:237562,2023-1-19,13:25:44,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,13:24:26,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,13:23:15,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,13:22:48,-77.12040,171.03880,3.5,null,5,null,4.7,,,,,,,
2315:237562,2023-1-19,13:18:46,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,13:17:46,-76.24599,170.52230,1.8,null,6,null,19.8,,,,,,,
2315:237562,2023-1-19,13:11:11,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,12:42:24,-77.14314,172.12480,1.9,null,5,null,36.6,,,,,,,
2315:237563,2023-1-19,12:18:8,-76.27241,170.39426,2.2,null,5,null,9.2,,,,,,,
2315:237563,2023-1-19,12:13:12,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,12:4:29,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,11:52:5,-76.28650,170.32571,1.3,null,6,null,9.7,,,,,,,
2315:237563,2023-1-19,11:49:37,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,11:41:54,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,11:35:4,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,11:34:16,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,11:32:13,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,10:26:20,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,10:6:3,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,10:5:0,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,10:4:5,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,9:58:27,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,9:51:59,-76.35140,170.03210,1.7,null,5,null,10.8,,,,,,,
2315:237562,2023-1-19,9:50:27,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,9:20:0,-77.05353,172.14638,1.2,null,6,null,9.0,,,,,,,
2315:237566,2023-1-19,9:16:53,-77.14877,173.11482,2.1,null,5,null,2.0,,,,,,,
2315:237562,2023-1-19,8:48:55,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,8:24:21,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,8:17:11,-77.14535,173.33363,1.4,null,6,null,52.2,,,,,,,
2315:237562,2023-1-19,7:57:45,-77.09220,172.32639,1.4,null,5,null,5.8,,,,,,,
2315:237563,2023-1-19,7:50:48,-76.42260,169.88081,1.1,null,7,null,33.9,,,,,,,
2315:237562,2023-1-19,6:38:26,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,6:24:41,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,6:21:50,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,5:21:52,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,5:15:12,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,4:59:22,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,4:39:34,,,,,,,,,,,,1.5556,256.00,
2315:237563,2023-1-19,4:39:11,,,,,,,,,,,,0.0000,0.00,
2315:237566,2023-1-19,4:36:19,,,,,,,,,,,,6.2222,392.00,
2315:237562,2023-1-19,3:2:8,,,,,,,,,,,,0.0000,0.00,
2315:237562,2023-1-19,1:24:41,,,,,,,,,,,,0.0000,0.00,
2315:237563,2023-1-19,1:15:47,,,,,,,,,,,,0.0000,73.00,
